strain,amr_determinant,amr_class,source_entity,source_layer,target_entity,target_layer,relationship,path_length,node_sequence,edge_sequence,evidence_type,evidence_source,observed_status
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000476484.1,proteome,graph_context,2,WP_001334766.1;GO:0042597: C:periplasmic space;WP_000476484.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000477225.1,proteome,graph_context,2,WP_001334766.1;GO:0042597: C:periplasmic space;WP_000477225.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000504875.1,proteome,graph_context,2,EW036_RS26250;COG_V: Defense mechanisms;WP_000504875.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000551259.1,proteome,graph_context,2,EW036_RS26250;COG_V: Defense mechanisms;WP_000551259.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000617723.1,proteome,graph_context,2,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_000617723.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000624375.1,proteome,graph_context,2,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_000624375.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000669785.1,proteome,graph_context,2,WP_001334766.1;GO:0042597: C:periplasmic space;WP_000669785.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000671528.1,proteome,graph_context,2,EW036_RS26250;COG_V: Defense mechanisms;WP_000671528.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000715230.1,proteome,graph_context,2,WP_001334766.1;GO:0042597: C:periplasmic space;WP_000715230.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000729220.1,proteome,graph_context,2,EW036_RS26250;COG_V: Defense mechanisms;WP_000729220.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000743444.1,proteome,graph_context,2,WP_001334766.1;GO:0042597: C:periplasmic space;WP_000743444.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000776191.1,proteome,graph_context,2,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_000776191.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000778067.1,proteome,graph_context,2,WP_001334766.1;GO:0042597: C:periplasmic space;WP_000778067.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000804064.1,proteome,graph_context,2,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_000804064.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000818618.1,proteome,graph_context,2,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_000818618.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000835174.1,proteome,graph_context,2,WP_001334766.1;GO:0042597: C:periplasmic space;WP_000835174.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000838261.1,proteome,graph_context,2,WP_001334766.1;GO:0042597: C:periplasmic space;WP_000838261.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000923703.1,proteome,graph_context,2,EW036_RS26250;COG_V: Defense mechanisms;WP_000923703.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000940121.1,proteome,graph_context,2,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_000940121.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000964653.1,proteome,graph_context,2,EW036_RS26250;COG_V: Defense mechanisms;WP_000964653.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000972087.1,proteome,graph_context,2,EW036_RS26250;COG_V: Defense mechanisms;WP_000972087.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_000996111.1,proteome,graph_context,2,EW036_RS26250;COG_V: Defense mechanisms;WP_000996111.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_001029745.1,proteome,graph_context,2,EW036_RS26250;COG_V: Defense mechanisms;WP_001029745.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_001033695.1,proteome,graph_context,2,EW036_RS26250;COG_V: Defense mechanisms;WP_001033695.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_001051798.1,proteome,graph_context,2,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_001051798.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_001056273.1,proteome,graph_context,2,WP_001334766.1;GO:0042597: C:periplasmic space;WP_001056273.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_001061917.1,proteome,graph_context,2,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_001061917.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_001092082.1,proteome,graph_context,2,WP_001334766.1;GO:0008658: F:penicillin binding;WP_001092082.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_001132478.1,proteome,graph_context,2,EW036_RS26250;COG_V: Defense mechanisms;WP_001132478.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_001146163.1,proteome,graph_context,2,EW036_RS26250;COG_V: Defense mechanisms;WP_001146163.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_001203437.1,proteome,graph_context,2,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_001203437.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_001255186.1,proteome,graph_context,2,EW036_RS26250;COG_V: Defense mechanisms;WP_001255186.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_001295175.1,proteome,graph_context,2,EW036_RS26250;COG_V: Defense mechanisms;WP_001295175.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_001295307.1,proteome,graph_context,2,WP_001334766.1;GO:0042597: C:periplasmic space;WP_001295307.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_001295380.1,proteome,graph_context,2,WP_001334766.1;GO:0042597: C:periplasmic space;WP_001295380.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_001295833.1,proteome,graph_context,2,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_001295833.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_001296647.1,proteome,graph_context,2,WP_001334766.1;GO:0042597: C:periplasmic space;WP_001296647.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_001296671.1,proteome,graph_context,2,EW036_RS26250;COG_V: Defense mechanisms;WP_001296671.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_001319943.1,proteome,graph_context,2,WP_001334766.1;GO:0042597: C:periplasmic space;WP_001319943.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_001576403.1,proteome,graph_context,2,EW036_RS26250;COG_V: Defense mechanisms;WP_001576403.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,WP_063840321.1,proteome,graph_context,2,EW036_RS26250;EW036_RS26255;WP_063840321.1,genomic_proximity;encodes,graph_derived,bounded_BFS (<= 4 hops),graph_derived
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,CHEBI:15422,metabolome,graph_context,3,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_000263098.1;CHEBI:15422,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,CHEBI:16015,metabolome,graph_context,3,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_000074527.1;CHEBI:16015,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,CHEBI:16467,metabolome,graph_context,3,WP_001334766.1;GO:0042597: C:periplasmic space;WP_001295380.1;CHEBI:16467,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,CHEBI:16474,metabolome,graph_context,3,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_000624375.1;CHEBI:16474,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,CHEBI:16761,metabolome,graph_context,3,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_000818618.1;CHEBI:16761,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,CHEBI:16908,metabolome,graph_context,3,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_000624375.1;CHEBI:16908,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,CHEBI:16977,metabolome,graph_context,3,WP_001334766.1;GO:0042597: C:periplasmic space;WP_000016907.1;CHEBI:16977,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,CHEBI:30915,metabolome,graph_context,3,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_000074527.1;CHEBI:30915,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,CHEBI:32816,metabolome,graph_context,3,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_000074527.1;CHEBI:32816,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS00550,genome,graph_context,3,EW036_RS26250;COG_V: Defense mechanisms;EW036_RS00555;EW036_RS00550,member_of_cog_category;member_of_cog_category;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS00560,genome,graph_context,3,EW036_RS26250;COG_V: Defense mechanisms;EW036_RS00555;EW036_RS00560,member_of_cog_category;member_of_cog_category;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS00695,genome,graph_context,3,"EW036_RS26250;EW036_RS26255;COG_J: Translation, ribosomal structure and biogenesis;EW036_RS00695",genomic_proximity;member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS00730,genome,graph_context,3,"EW036_RS26250;EW036_RS26255;COG_J: Translation, ribosomal structure and biogenesis;EW036_RS00730",genomic_proximity;member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS00760,genome,graph_context,3,"EW036_RS26250;EW036_RS26255;COG_J: Translation, ribosomal structure and biogenesis;EW036_RS00760",genomic_proximity;member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS00765,genome,graph_context,3,"EW036_RS26250;EW036_RS26255;COG_J: Translation, ribosomal structure and biogenesis;EW036_RS00765",genomic_proximity;member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS00910,genome,graph_context,3,"EW036_RS26250;EW036_RS26255;COG_J: Translation, ribosomal structure and biogenesis;EW036_RS00910",genomic_proximity;member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS00980,genome,graph_context,3,"EW036_RS26250;EW036_RS26255;COG_J: Translation, ribosomal structure and biogenesis;EW036_RS00980",genomic_proximity;member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS00985,genome,graph_context,3,"EW036_RS26250;EW036_RS26255;COG_J: Translation, ribosomal structure and biogenesis;EW036_RS00985",genomic_proximity;member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS01145,genome,graph_context,3,"EW036_RS26250;EW036_RS26255;COG_J: Translation, ribosomal structure and biogenesis;EW036_RS01145",genomic_proximity;member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS01150,genome,graph_context,3,"EW036_RS26250;EW036_RS26255;COG_J: Translation, ribosomal structure and biogenesis;EW036_RS01150",genomic_proximity;member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS01235,genome,graph_context,3,EW036_RS26250;map01501;EW036_RS01240;EW036_RS01235,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS01250,genome,graph_context,3,EW036_RS26250;map01501;EW036_RS01245;EW036_RS01250,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS01395,genome,graph_context,3,EW036_RS26250;COG_V: Defense mechanisms;EW036_RS01400;EW036_RS01395,member_of_cog_category;member_of_cog_category;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS01405,genome,graph_context,3,EW036_RS26250;COG_V: Defense mechanisms;EW036_RS01400;EW036_RS01405,member_of_cog_category;member_of_cog_category;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS01515,genome,graph_context,3,"EW036_RS26250;EW036_RS26255;COG_J: Translation, ribosomal structure and biogenesis;EW036_RS01515",genomic_proximity;member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS01675,genome,graph_context,3,"EW036_RS26250;EW036_RS26255;COG_J: Translation, ribosomal structure and biogenesis;EW036_RS01675",genomic_proximity;member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS01700,genome,graph_context,3,"EW036_RS26250;EW036_RS26255;COG_J: Translation, ribosomal structure and biogenesis;EW036_RS01700",genomic_proximity;member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS01710,genome,graph_context,3,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_000617723.1;EW036_RS01710,member_of_go_term;member_of_go_term;encodes,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS02040,genome,graph_context,3,EW036_RS26250;map01501;EW036_RS02045;EW036_RS02040,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS02050,genome,graph_context,3,EW036_RS26250;map01501;EW036_RS02045;EW036_RS02050,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS02075,genome,graph_context,3,WP_001334766.1;GO:0046677: P:response to antibiotic;WP_000818618.1;EW036_RS02075,member_of_go_term;member_of_go_term;encodes,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS02105,genome,graph_context,3,"EW036_RS26250;EW036_RS26255;COG_J: Translation, ribosomal structure and biogenesis;EW036_RS02105",genomic_proximity;member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,blaOXA-1,beta_lactam,EW036_RS26250,genome,EW036_RS02185,genome,graph_context,3,WP_001334766.1;GO:0042597: C:periplasmic space;WP_000477225.1;EW036_RS02185,member_of_go_term;member_of_go_term;encodes,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
